"Fecha";"Estacion";"Ano";"Mes";"Dia";"X1";"X10";"X14";"X81";"X82";"X83";"X86";"X87";"X88";"X89"
"2021-10-22";54;2021;10;22;NA;NA;54;"1,64";42;"15,2";50;NA;175;"0"
"2021-10-23";54;2021;10;23;NA;NA;42;"0,84";33;"13,7";52;NA;176;"0"
"2021-10-24";54;2021;10;24;NA;NA;35;"0,71";79;"13,6";47;NA;174;"0"
"2021-10-25";54;2021;10;25;NA;NA;23;"0,66";55;"13,9";48;NA;164;"0"
"2021-10-26";54;2021;10;26;NA;NA;42;"0,87";37;"15";49;NA;164;"0"
"2021-10-27";54;2021;10;27;NA;NA;27;"0,71";9;"14,4";55;NA;161;"0"
"2021-10-28";54;2021;10;28;NA;NA;27;"0,72";73;"14,4";53;NA;156;"0"
"2021-10-29";54;2021;10;29;NA;NA;40;"0,97";173;"13,6";72;NA;33;"14,7"
"2021-10-30";54;2021;10;30;NA;NA;39;"1,14";139;"15,9";88;NA;55;"26,4"
"2021-10-31";54;2021;10;31;NA;NA;31;"1,17";157;"16,3";93;NA;51;"24,1"
"2021-11-01";54;2021;11;1;NA;NA;53;"2,1";276;"15";71;NA;148;"13"
"2021-11-02";54;2021;11;2;NA;NA;46;"1,03";158;"11";74;NA;108;"5,8"
"2021-11-03";54;2021;11;3;NA;NA;60;"3,3";277;"9,5";62;NA;151;"0,7"
"2021-11-04";54;2021;11;4;NA;NA;31;"0,96";12;"8,5";65;NA;116;"0"
"2021-11-05";54;2021;11;5;NA;NA;55;"1,54";1;"8,4";58;NA;140;"0"
"2021-11-06";54;2021;11;6;NA;NA;51;"1,18";6;"8,3";53;NA;153;"0"
"2021-11-07";54;2021;11;7;NA;NA;22;"0,64";5;"8,1";55;NA;112;"0"
"2021-11-08";54;2021;11;8;NA;NA;25;"0,95";2;"11";54;NA;144;"0"
"2021-11-09";54;2021;11;9;NA;NA;26;"0,82";27;"10,8";48;NA;143;"0"
"2021-11-10";54;2021;11;10;NA;NA;30;"0,71";2;"10";54;NA;138;"0"
"2021-11-11";54;2021;11;11;NA;NA;11;"0,64";35;"9,6";63;NA;134;"0"
"2021-11-12";54;2021;11;12;NA;NA;26;"0,72";62;"12";61;NA;132;"0"
"2021-11-13";54;2021;11;13;NA;NA;25;"0,72";21;"11,2";63;NA;134;"0"
"2021-11-14";54;2021;11;14;NA;NA;35;"0,88";19;"11";63;NA;135;"0"
"2021-11-15";54;2021;11;15;NA;NA;NA;"1,3";1;"11,4";55;NA;135;"0"
"2021-11-16";54;2021;11;16;NA;NA;NA;"0,76";22;"8,8";62;NA;130;"0"
"2021-11-17";54;2021;11;17;NA;NA;40;"1,22";14;"9,6";59;NA;129;"0"
"2021-11-18";54;2021;11;18;NA;NA;30;"1,02";43;"8,6";62;NA;75;"0"
"2021-11-19";54;2021;11;19;NA;NA;33;"1,29";35;"10,6";66;NA;109;"0"
"2021-11-20";54;2021;11;20;NA;NA;32;"0,87";11;"10,7";73;NA;34;"0"
"2021-11-21";54;2021;11;21;NA;NA;22;"0,68";53;"11,1";80;NA;66;"0"
"2021-11-22";54;2021;11;22;NA;NA;18;"0,88";121;"7,2";94;NA;49;NA
"2021-11-23";54;2021;11;23;NA;NA;24;"0,85";86;"5";82;NA;47;NA
"2021-11-24";54;2021;11;24;NA;NA;18;"0,79";11;"5,4";82;NA;79;NA
"2021-11-25";54;2021;11;25;NA;NA;19;"0,74";26;"6,5";72;NA;64;NA
"2021-11-26";54;2021;11;26;NA;NA;18;"0,74";0;"6,5";67;NA;89;"0"
"2021-11-27";54;2021;11;27;NA;NA;43;"1,96";178;"5,4";61;NA;83;"0"
"2021-11-28";54;2021;11;28;NA;NA;61;"2,81";268;"5,4";57;NA;110;"0"
"2021-11-29";54;2021;11;29;NA;NA;53;"2,85";277;"9,8";63;NA;109;"0"
"2021-11-30";54;2021;11;30;NA;NA;14;"0,65";6;"7,7";71;NA;107;"0"
"2021-12-01";54;2021;12;1;NA;NA;17;"1,1";70;"5,8";84;NA;68;"1,2"
"2021-12-02";54;2021;12;2;NA;NA;47;"2,23";0;"7";59;NA;115;"0"
"2021-12-03";54;2021;12;3;NA;NA;24;"0,82";90;"7,7";60;NA;110;"0"
"2021-12-04";54;2021;12;4;NA;NA;21;"0,83";84;"6,7";80;NA;72;"0"
"2021-12-05";54;2021;12;5;NA;NA;65;"3,98";281;"8,7";57;NA;98;"0"
"2021-12-06";54;2021;12;6;NA;NA;54;"2,34";272;"9,3";62;NA;112;"0"
"2021-12-07";54;2021;12;7;NA;NA;25;"1,17";192;"7,5";91;NA;23;"0,1"
"2021-12-08";54;2021;12;8;NA;NA;68;"4,24";263;"7,4";65;NA;59;"3,4"
"2021-12-09";54;2021;12;9;NA;NA;58;"2,71";194;"8,7";67;NA;52;"0"
"2021-12-10";54;2021;12;10;NA;NA;58;"3,8";271;"11,2";66;NA;76;"0"
"2021-12-11";54;2021;12;11;NA;NA;37;"1,5";1;"11,9";61;NA;101;"0"
"2021-12-12";54;2021;12;12;NA;NA;16;"0,68";7;"8,9";78;NA;103;"0"
"2021-12-13";54;2021;12;13;NA;NA;13;"0,72";14;"8";78;NA;103;"0"
"2021-12-14";54;2021;12;14;NA;NA;14;"0,75";18;"9,3";66;NA;103;"0"
"2021-12-15";54;2021;12;15;NA;NA;16;"0,74";51;"9,9";50;NA;103;"0"
"2021-12-16";54;2021;12;16;NA;NA;14;"0,74";67;"7,5";60;NA;101;"0"
"2021-12-17";54;2021;12;17;NA;NA;12;"0,79";72;"6,6";66;NA;102;"0"
"2021-12-18";54;2021;12;18;NA;NA;19;"0,94";33;"6,9";68;NA;94;"0"
"2021-12-19";54;2021;12;19;NA;NA;28;"0,8";24;"9";72;NA;56;"0"
"2021-12-20";54;2021;12;20;NA;NA;9;"0,73";1;"7";82;NA;63;"0"
"2021-12-21";54;2021;12;21;NA;NA;6;"0,6";84;"9,8";81;NA;50;"0"
"2021-12-22";54;2021;12;22;NA;NA;13;"0,95";68;"10,7";83;NA;70;"0"
"2021-12-23";54;2021;12;23;NA;NA;10;"0,71";5;"9,3";90;NA;55;"1,9"
"2021-12-24";54;2021;12;24;NA;NA;23;"0,84";111;"10,6";95;NA;26;"1,8"
"2021-12-25";54;2021;12;25;NA;NA;42;"0,93";180;"9,3";96;NA;31;"6,4"
"2021-12-26";54;2021;12;26;NA;NA;35;"1,06";192;"9,6";98;NA;25;"8,5"
"2021-12-27";54;2021;12;27;NA;NA;51;"1,85";191;"12,3";84;NA;79;"0,4"
"2021-12-28";54;2021;12;28;NA;NA;40;"1,15";190;"11,3";84;NA;87;"0"
"2021-12-29";54;2021;12;29;NA;NA;16;"0,7";60;"9,3";87;NA;81;"0"
"2021-12-30";54;2021;12;30;NA;NA;9;"0,69";14;"9,6";81;NA;105;"0"
"2021-12-31";54;2021;12;31;NA;NA;11;"0,71";2;"10";76;NA;105;"0"
"2021-01-01";55;2021;1;1;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-02";55;2021;1;2;NA;7;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-03";55;2021;1;3;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-04";55;2021;1;4;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-05";55;2021;1;5;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-06";55;2021;1;6;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-07";55;2021;1;7;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-08";55;2021;1;8;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-09";55;2021;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-10";55;2021;1;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-11";55;2021;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-12";55;2021;1;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-13";55;2021;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-14";55;2021;1;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-15";55;2021;1;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-16";55;2021;1;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-17";55;2021;1;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-18";55;2021;1;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-19";55;2021;1;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-20";55;2021;1;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-21";55;2021;1;21;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-22";55;2021;1;22;NA;5;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-23";55;2021;1;23;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-24";55;2021;1;24;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-25";55;2021;1;25;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-26";55;2021;1;26;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-27";55;2021;1;27;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-28";55;2021;1;28;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-29";55;2021;1;29;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-30";55;2021;1;30;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-31";55;2021;1;31;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-01";55;2021;2;1;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-02";55;2021;2;2;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-03";55;2021;2;3;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-04";55;2021;2;4;NA;24;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-05";55;2021;2;5;NA;50;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-06";55;2021;2;6;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-07";55;2021;2;7;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-08";55;2021;2;8;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-09";55;2021;2;9;NA;13;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-10";55;2021;2;10;NA;13;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-11";55;2021;2;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-12";55;2021;2;12;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-13";55;2021;2;13;NA;27;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-14";55;2021;2;14;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-15";55;2021;2;15;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-16";55;2021;2;16;NA;39;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-17";55;2021;2;17;NA;52;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-18";55;2021;2;18;NA;112;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-19";55;2021;2;19;NA;125;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-20";55;2021;2;20;NA;52;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-21";55;2021;2;21;NA;92;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-22";55;2021;2;22;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-23";55;2021;2;23;NA;28;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-24";55;2021;2;24;NA;55;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-25";55;2021;2;25;NA;70;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-26";55;2021;2;26;NA;56;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-27";55;2021;2;27;NA;34;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-28";55;2021;2;28;NA;31;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-01";55;2021;3;1;NA;38;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-02";55;2021;3;2;NA;50;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-03";55;2021;3;3;NA;93;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-04";55;2021;3;4;NA;102;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-05";55;2021;3;5;NA;85;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-06";55;2021;3;6;NA;44;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-07";55;2021;3;7;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-08";55;2021;3;8;NA;19;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-09";55;2021;3;9;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-10";55;2021;3;10;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-11";55;2021;3;11;NA;30;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-12";55;2021;3;12;NA;13;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-13";55;2021;3;13;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-14";55;2021;3;14;NA;15;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-15";55;2021;3;15;NA;14;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-16";55;2021;3;16;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-17";55;2021;3;17;NA;7;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-18";55;2021;3;18;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-19";55;2021;3;19;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-20";55;2021;3;20;NA;7;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-21";55;2021;3;21;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-22";55;2021;3;22;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-23";55;2021;3;23;NA;24;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-24";55;2021;3;24;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-25";55;2021;3;25;NA;27;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-26";55;2021;3;26;NA;43;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-27";55;2021;3;27;NA;32;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-28";55;2021;3;28;NA;30;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-29";55;2021;3;29;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-30";55;2021;3;30;NA;32;NA;NA;NA;NA;NA;NA;NA;NA
"2021-03-31";55;2021;3;31;NA;31;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-01";55;2021;4;1;NA;36;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-02";55;2021;4;2;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-03";55;2021;4;3;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-04";55;2021;4;4;NA;24;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-05";55;2021;4;5;NA;24;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-06";55;2021;4;6;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-07";55;2021;4;7;NA;15;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-08";55;2021;4;8;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-09";55;2021;4;9;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-10";55;2021;4;10;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-11";55;2021;4;11;NA;6;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-12";55;2021;4;12;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-13";55;2021;4;13;NA;14;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-14";55;2021;4;14;NA;15;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-15";55;2021;4;15;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-16";55;2021;4;16;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-17";55;2021;4;17;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-18";55;2021;4;18;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-19";55;2021;4;19;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-20";55;2021;4;20;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-21";55;2021;4;21;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-22";55;2021;4;22;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-23";55;2021;4;23;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-24";55;2021;4;24;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-25";55;2021;4;25;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-26";55;2021;4;26;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-27";55;2021;4;27;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-28";55;2021;4;28;NA;15;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-29";55;2021;4;29;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-04-30";55;2021;4;30;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-01";55;2021;5;1;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-02";55;2021;5;2;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-03";55;2021;5;3;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-04";55;2021;5;4;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-05";55;2021;5;5;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-06";55;2021;5;6;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-07";55;2021;5;7;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-08";55;2021;5;8;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-09";55;2021;5;9;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-10";55;2021;5;10;NA;13;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-11";55;2021;5;11;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-12";55;2021;5;12;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-13";55;2021;5;13;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-14";55;2021;5;14;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-15";55;2021;5;15;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-16";55;2021;5;16;NA;7;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-17";55;2021;5;17;NA;10;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-18";55;2021;5;18;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-19";55;2021;5;19;NA;8;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-20";55;2021;5;20;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-21";55;2021;5;21;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-22";55;2021;5;22;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-23";55;2021;5;23;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-24";55;2021;5;24;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-25";55;2021;5;25;NA;14;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-26";55;2021;5;26;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-27";55;2021;5;27;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-28";55;2021;5;28;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-29";55;2021;5;29;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-30";55;2021;5;30;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-05-31";55;2021;5;31;NA;31;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-01";55;2021;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-02";55;2021;6;2;NA;32;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-03";55;2021;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-04";55;2021;6;4;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-05";55;2021;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-06";55;2021;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-07";55;2021;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-08";55;2021;6;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-09";55;2021;6;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-10";55;2021;6;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-11";55;2021;6;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-12";55;2021;6;12;NA;19;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-13";55;2021;6;13;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-14";55;2021;6;14;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-15";55;2021;6;15;NA;36;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-16";55;2021;6;16;NA;48;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-17";55;2021;6;17;NA;44;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-18";55;2021;6;18;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-19";55;2021;6;19;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-20";55;2021;6;20;NA;9;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-21";55;2021;6;21;NA;11;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-22";55;2021;6;22;NA;13;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-23";55;2021;6;23;NA;6;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-24";55;2021;6;24;NA;15;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-25";55;2021;6;25;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-26";55;2021;6;26;NA;26;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-27";55;2021;6;27;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-28";55;2021;6;28;NA;14;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-29";55;2021;6;29;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-30";55;2021;6;30;NA;22;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01";55;2021;7;1;NA;28;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-02";55;2021;7;2;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-03";55;2021;7;3;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-04";55;2021;7;4;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-05";55;2021;7;5;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-06";55;2021;7;6;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-07";55;2021;7;7;NA;19;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-08";55;2021;7;8;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-09";55;2021;7;9;NA;33;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-10";55;2021;7;10;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-11";55;2021;7;11;NA;89;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-12";55;2021;7;12;NA;32;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-13";55;2021;7;13;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-14";55;2021;7;14;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-15";55;2021;7;15;NA;26;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-16";55;2021;7;16;NA;31;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-17";55;2021;7;17;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-18";55;2021;7;18;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-19";55;2021;7;19;NA;27;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-20";55;2021;7;20;NA;34;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-21";55;2021;7;21;NA;42;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-22";55;2021;7;22;NA;41;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-23";55;2021;7;23;NA;33;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-24";55;2021;7;24;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-25";55;2021;7;25;NA;17;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-26";55;2021;7;26;NA;36;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-27";55;2021;7;27;NA;34;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-28";55;2021;7;28;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-29";55;2021;7;29;NA;67;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-30";55;2021;7;30;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-31";55;2021;7;31;NA;20;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-01";55;2021;8;1;NA;12;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-02";55;2021;8;2;NA;21;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-03";55;2021;8;3;NA;29;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-04";55;2021;8;4;NA;19;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-05";55;2021;8;5;NA;25;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-06";55;2021;8;6;NA;27;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-07";55;2021;8;7;NA;16;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-08";55;2021;8;8;NA;18;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-09";55;2021;8;9;NA;73;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-10";55;2021;8;10;NA;120;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-11";55;2021;8;11;NA;113;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-12";55;2021;8;12;NA;70;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-13";55;2021;8;13;NA;37;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-14";55;2021;8;14;NA;74;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-15";55;2021;8;15;NA;60;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-16";55;2021;8;16;NA;23;NA;NA;NA;NA;NA;NA;NA;NA
